Date,Retail_Department,Service_Type,Region,Usage_Units,Cost_INR
2025-02-07,Sports,Logging,West,771.0,2513.0
2025-02-07,Home,Database,South,84.0,3912.0
2025-02-07,Pharmacy,Compute,East,1445.0,46381.0
2025-02-08,Pharmacy,Monitoring,North,1225.0,8268.0
2025-02-08,Electronics,Compute,West,501.0,17716.0
2025-02-08,Sports,Network,South,722.0,2840.0
2025-02-08,Pharmacy,Logging,East,783.0,2143.0
2025-02-08,Sports,Storage,West,691.0,4255.0
2025-02-08,Fashion,Compute,East,288.0,10309.0
2025-02-08,Pharmacy,Database,Central,977.0,60680.0
2025-02-08,Home,Logging,North,1223.0,3537.0
2025-02-08,Home,Database,East,376.0,18707.0
2025-02-08,Home,Logging,East,750.0,2087.0
2025-02-08,Pharmacy,CDN,Central,478.0,2533.0
2025-02-09,Home,AI/ML,Central,183.0,38280.0
2025-02-09,Fashion,Storage,South,1698.0,9030.0
2025-02-09,Electronics,Network,East,2356.0,10096.0
2025-02-09,Grocery,Monitoring,Central,232.0,2008.0
2025-02-09,Electronics,AI/ML,South,51.0,45939.0
2025-02-09,Beauty,Compute,Central,1836.0,57001.0
2025-02-09,Grocery,Database,South,269.0,11793.0
2025-02-09,Fashion,Network,Central,289.0,1079.0
2025-02-10,Grocery,Database,North,203.0,11935.0
2025-02-10,Sports,Compute,East,688.0,21669.0
2025-02-10,Fashion,Logging,Central,372.0,1266.0
2025-02-10,Beauty,Database,East,718.0,44584.0
2025-02-10,Home,CDN,South,761.0,3936.0
2025-02-10,Electronics,Logging,East,621.0,1630.0
2025-02-10,Electronics,Compute,Central,491.0,14684.0
2025-02-10,Fashion,Compute,North,286.0,8231.0
2025-02-11,Grocery,Storage,West,966.0,6764.0
2025-02-11,Beauty,AI/ML,West,105.0,23526.0
2025-02-11,Electronics,CDN,North,1124.0,4843.0
2025-02-11,Beauty,CDN,East,889.0,5229.0
2025-02-11,Grocery,Compute,Central,907.0,28250.0
2025-02-11,Home,CDN,South,659.0,3020.0
2025-02-11,Sports,Compute,Central,719.0,20039.0
2025-02-11,Home,Monitoring,East,525.0,4072.0
2025-02-11,Electronics,Compute,South,486.0,17062.0
2025-02-11,Sports,Network,North,1559.0,6677.0
2025-02-11,Fashion,Storage,East,1338.0,7793.0
2025-02-11,Pharmacy,Logging,West,322.0,1020.0
2025-02-11,Fashion,Network,North,549.0,1943.0
2025-02-11,Pharmacy,Network,East,785.0,3359.0
2025-02-11,Grocery,Logging,West,684.0,2537.0
2025-02-11,Home,AI/ML,South,202.0,46462.0
2025-02-11,Sports,Compute,East,850.0,23920.0
2025-02-12,Grocery,Network,South,1010.0,4774.0
2025-02-12,Home,Storage,West,2965.0,19353.0
2025-02-12,Home,Database,Central,545.0,30328.0
2025-02-12,Pharmacy,Storage,East,631.0,2853.0
2025-02-12,Fashion,Logging,East,238.0,562.0
2025-02-12,Sports,Network,East,834.0,3468.0
2025-02-12,Beauty,Compute,Central,996.0,34971.0
2025-02-12,Home,AI/ML,West,267.0,64916.0
2025-02-12,Beauty,Database,South,253.0,14160.0
2025-02-12,Fashion,Storage,East,1996.0,13123.0
2025-02-12,Home,Network,North,1548.0,6911.0
2025-02-12,Fashion,Storage,North,1790.0,9509.0
2025-02-12,Home,Network,South,845.0,3684.0
2025-02-13,Sports,Database,West,203.0,10893.0
2025-02-13,Pharmacy,Compute,West,582.0,21613.0
2025-02-13,Grocery,AI/ML,Central,241.0,48808.0
2025-02-13,Grocery,Database,South,278.0,16222.0
2025-02-13,Fashion,Database,North,442.0,27785.0
2025-02-13,Home,Logging,East,812.0,2283.0
2025-02-13,Electronics,Monitoring,East,301.0,2336.0
2025-02-13,Pharmacy,Network,North,529.0,1994.0
2025-02-13,Fashion,Database,West,979.0,47707.0
2025-02-13,Electronics,Storage,West,2358.0,15116.0
2025-02-13,Home,Network,West,1808.0,6121.0
2025-02-14,Grocery,Network,South,443.0,1654.0
2025-02-14,Sports,Logging,West,330.0,1033.0
2025-02-14,Toys,Storage,West,879.0,5291.0
2025-02-14,Pharmacy,AI/ML,West,154.0,29763.0
2025-02-14,Beauty,Storage,West,273.0,1442.0
2025-02-14,Home,Compute,South,919.0,30942.0
2025-02-14,Electronics,Logging,South,590.0,1651.0
2025-02-14,Electronics,Database,North,241.0,11455.0
2025-02-14,Grocery,Compute,South,578.0,18716.0
2025-02-14,Grocery,Compute,East,439.0,13518.0
2025-02-14,Toys,Compute,Central,415.0,12548.0
2025-02-14,Home,Compute,South,510.0,16633.0
2025-02-14,Fashion,Storage,North,585.0,3740.0
2025-02-14,Sports,Monitoring,South,217.0,1713.0
2025-02-14,Sports,Compute,South,500.0,15974.0
2025-02-15,Home,Compute,North,625.0,15741.0
2025-02-15,Fashion,Network,West,1055.0,4255.0
2025-02-15,Grocery,Storage,South,727.0,4648.0
2025-02-15,Grocery,Compute,Central,964.0,34658.0
2025-02-15,Pharmacy,Logging,East,1567.0,4804.0
2025-02-15,Fashion,CDN,East,847.0,4374.0
2025-02-15,Pharmacy,Network,Central,1738.0,6549.0
2025-02-15,Grocery,CDN,North,781.0,4216.0
2025-02-15,Toys,Database,South,561.0,35747.0
2025-02-15,Pharmacy,Network,North,887.0,3520.0
2025-02-16,Grocery,Storage,West,546.0,3432.0
2025-02-16,Fashion,Database,South,197.0,12056.0
2025-02-16,Electronics,Database,South,1007.0,62573.0
2025-02-16,Electronics,Monitoring,West,437.0,3403.0
2025-02-16,Home,Compute,West,833.0,21388.0
2025-02-16,Grocery,Monitoring,Central,305.0,2028.0
2025-02-16,Home,Compute,South,593.0,19452.0
2025-02-16,Grocery,Compute,West,1136.0,37324.0
2025-02-16,Grocery,Compute,North,648.0,19113.0
2025-02-16,Grocery,Monitoring,Central,489.0,4436.0
2025-02-16,Grocery,Network,East,960.0,4044.0
2025-02-16,Home,Compute,East,779.0,20680.0
2025-02-16,Home,CDN,West,1431.0,6472.0
2025-02-16,Home,Monitoring,South,667.0,5407.0
2025-02-16,Beauty,Compute,West,1614.0,41149.0
2025-02-16,Toys,Compute,North,1283.0,39603.0
2025-02-16,Pharmacy,CDN,North,1145.0,4718.0
2025-02-16,Fashion,Storage,West,1220.0,7195.0
2025-02-16,Electronics,Monitoring,East,1010.0,8397.0
2025-02-17,Electronics,Compute,Central,805.0,25187.0
2025-02-17,Sports,AI/ML,West,683.0,155744.0
2025-02-17,Beauty,AI/ML,West,152.0,29355.0
2025-02-17,Electronics,Database,South,595.0,27431.0
2025-02-17,Fashion,Compute,Central,174.0,5372.0
2025-02-17,Sports,AI/ML,North,269.0,45785.0
2025-02-17,Pharmacy,AI/ML,Central,134.0,27696.0
2025-02-17,Electronics,CDN,Central,727.0,18644.0
2025-02-17,Electronics,Network,East,856.0,3728.0
2025-02-18,Beauty,AI/ML,Central,137.0,26746.0
2025-02-18,Beauty,Storage,North,1162.0,6544.0
2025-02-18,Electronics,Network,East,551.0,2352.0
2025-02-18,Grocery,Storage,West,868.0,5030.0
2025-02-18,Toys,Logging,Central,305.0,935.0
2025-02-18,Beauty,Database,East,293.0,16587.0
2025-02-18,Sports,Storage,North,1282.0,8494.0
2025-02-18,Electronics,AI/ML,North,251.0,36852.0
2025-02-18,Toys,Monitoring,Central,377.0,2930.0
2025-02-18,Toys,Compute,Central,539.0,15690.0
2025-02-18,Pharmacy,Logging,North,770.0,2148.0
2025-02-18,Fashion,Compute,East,750.0,24538.0
2025-02-19,Home,Storage,North,3054.0,18688.0
2025-02-19,Home,Storage,West,970.0,5817.0
2025-02-19,Electronics,Database,Central,317.0,18704.0
2025-02-19,Toys,Compute,North,951.0,21572.0
2025-02-19,Electronics,Storage,North,1266.0,6252.0
2025-02-19,Toys,CDN,West,589.0,3305.0
2025-02-19,Fashion,Network,North,1677.0,5794.0
2025-02-19,Beauty,Compute,East,183.0,4948.0
2025-02-19,Sports,Network,Central,416.0,1813.0
2025-02-19,Home,Storage,Central,521.0,3046.0
2025-02-19,Grocery,Storage,West,1082.0,7084.0
2025-02-19,Grocery,Compute,West,350.0,10880.0
2025-02-19,Sports,Logging,Central,897.0,2584.0
2025-02-19,Sports,Database,South,560.0,27686.0
2025-02-19,Electronics,AI/ML,West,47.0,8583.0
2025-02-20,Sports,Network,South,520.0,1921.0
2025-02-20,Fashion,AI/ML,North,129.0,29228.0
2025-02-20,Beauty,Logging,West,1363.0,3342.0
2025-02-20,Toys,AI/ML,South,120.0,26046.0
2025-02-20,Pharmacy,Database,West,156.0,8253.0
2025-02-20,Fashion,Monitoring,North,506.0,4410.0
2025-02-20,Grocery,Compute,Central,729.0,26807.0
2025-02-20,Sports,Compute,East,370.0,11354.0
2025-02-20,Pharmacy,Database,North,537.0,28439.0
2025-02-21,Electronics,Compute,South,774.0,28617.0
2025-02-21,Grocery,Storage,North,1143.0,5687.0
2025-02-21,Electronics,Compute,Central,830.0,31770.0
2025-02-21,Grocery,CDN,Central,437.0,1949.0
2025-02-21,Home,Logging,South,520.0,8067.0
2025-02-21,Sports,Storage,South,1728.0,8481.0
2025-02-21,Home,Logging,West,331.0,967.0
2025-02-21,Beauty,Database,West,173.0,9667.0
2025-02-21,Pharmacy,AI/ML,Central,192.0,39851.0
2025-02-21,Home,Compute,South,960.0,29760.0
2025-02-21,Home,Logging,Central,468.0,1278.0
2025-02-21,Pharmacy,Monitoring,East,283.0,2884.0
2025-02-21,Fashion,CDN,North,922.0,5223.0
2025-02-21,Pharmacy,Network,West,774.0,2883.0
2025-02-21,Home,Database,North,712.0,39996.0
2025-02-21,Beauty,Monitoring,East,408.0,3560.0
2025-02-21,Beauty,Compute,North,871.0,33405.0
2025-02-22,Sports,CDN,South,792.0,4144.0
2025-02-22,Home,Compute,West,783.0,28459.0
2025-02-22,Electronics,Compute,West,375.0,10282.0
2025-02-22,Toys,Compute,East,830.0,28070.0
2025-02-22,Grocery,Storage,East,2341.0,11966.0
2025-02-22,Toys,Compute,South,448.0,12352.0
2025-02-22,Fashion,Compute,Central,311.0,10897.0
2025-02-22,Fashion,Compute,South,1045.0,34666.0
2025-02-22,Home,Network,Central,875.0,2934.0
2025-02-22,Electronics,Monitoring,North,272.0,1654.0
2025-02-22,Electronics,Logging,Central,184.0,633.0
2025-02-23,Home,Storage,East,1804.0,10688.0
2025-02-23,Sports,Storage,Central,233.0,1563.0
2025-02-23,Fashion,Logging,North,244.0,570.0
2025-02-23,Grocery,Database,South,415.0,16838.0
2025-02-23,Pharmacy,AI/ML,South,384.0,91353.0
2025-02-23,Pharmacy,Compute,West,688.0,22536.0
2025-02-23,Grocery,AI/ML,South,92.0,15982.0
2025-02-23,Electronics,Storage,West,1954.0,12861.0
2025-02-23,Pharmacy,Network,South,1745.0,7051.0
2025-02-23,Fashion,CDN,North,302.0,1150.0
2025-02-23,Electronics,Storage,North,2007.0,12738.0
2025-02-23,Beauty,Storage,South,698.0,3933.0
2025-02-23,Fashion,Storage,West,1129.0,5576.0
2025-02-23,Pharmacy,Network,Central,4445.0,19308.0
2025-02-24,Beauty,Monitoring,North,225.0,1612.0
2025-02-24,Grocery,Storage,North,4106.0,26043.0
2025-02-24,Home,Monitoring,West,134.0,1112.0
2025-02-24,Grocery,Database,South,553.0,30728.0
2025-02-24,Pharmacy,Network,North,1046.0,4749.0
2025-02-24,Home,Logging,South,255.0,742.0
2025-02-24,Home,Compute,South,611.0,19358.0
2025-02-25,Toys,Monitoring,Central,448.0,3840.0
2025-02-25,Grocery,Database,Central,181.0,19752.0
2025-02-25,Beauty,Database,East,1785.0,112355.0
2025-02-25,Pharmacy,Compute,East,568.0,21726.0
2025-02-25,Sports,Storage,West,1423.0,7826.0
2025-02-25,Fashion,Compute,Central,321.0,9980.0
2025-02-25,Electronics,AI/ML,East,136.0,26534.0
2025-02-25,Grocery,Database,East,582.0,28762.0
2025-02-25,Pharmacy,Network,East,522.0,2174.0
2025-02-25,Electronics,Logging,North,689.0,1995.0
2025-02-25,Pharmacy,Compute,East,695.0,20237.0
2025-02-25,Pharmacy,Compute,Central,935.0,35721.0
2025-02-25,Home,Database,North,113.0,5820.0
2025-02-25,Grocery,Logging,North,460.0,1538.0
2025-02-25,Toys,Compute,South,383.0,12345.0
2025-02-26,Home,Compute,North,375.0,12529.0
2025-02-26,Grocery,CDN,South,308.0,1439.0
2025-02-26,Grocery,Database,North,457.0,27213.0
2025-02-26,Grocery,Storage,Central,872.0,5065.0
2025-02-26,Fashion,Compute,West,464.0,16277.0
2025-02-26,Electronics,Compute,South,628.0,22673.0
2025-02-26,Fashion,Database,South,261.0,15395.0
2025-02-26,Grocery,Compute,West,759.0,24364.0
2025-02-26,Grocery,Compute,South,586.0,19766.0
2025-02-26,Beauty,Logging,North,254.0,515.0
2025-02-26,Grocery,Database,North,907.0,53489.0
2025-02-26,Pharmacy,Compute,East,1670.0,56349.0
2025-02-26,Electronics,Storage,Central,446.0,2751.0
2025-02-26,Beauty,Storage,North,925.0,6149.0
2025-02-26,Sports,Network,East,661.0,2513.0
2025-02-26,Fashion,Database,West,486.0,24836.0
2025-02-27,Beauty,Network,South,530.0,2207.0
2025-02-27,Fashion,Storage,South,508.0,2418.0
2025-02-27,Electronics,Storage,Central,682.0,4064.0
2025-02-27,Pharmacy,AI/ML,Central,178.0,39915.0
2025-02-27,Fashion,Compute,West,741.0,23254.0
2025-02-27,Toys,Storage,North,1009.0,7179.0
2025-02-27,Beauty,Database,South,134.0,7914.0
2025-02-27,Fashion,Monitoring,South,182.0,1839.0
2025-02-27,Pharmacy,Monitoring,South,476.0,3576.0
2025-02-27,Beauty,Compute,South,244.0,7038.0
2025-02-27,Grocery,Compute,West,514.0,14528.0
2025-02-27,Home,Storage,Central,352.0,1996.0
2025-02-27,Grocery,Network,North,828.0,2830.0
2025-02-28,Toys,Compute,South,890.0,22565.0
2025-02-28,Pharmacy,Logging,South,322.0,900.0
2025-02-28,Electronics,Compute,East,161.0,4757.0
2025-02-28,Fashion,Database,West,359.0,24000.0
2025-02-28,Beauty,Database,South,91.0,5204.0
2025-02-28,Electronics,AI/ML,Central,112.0,26549.0
2025-02-28,Fashion,Monitoring,South,960.0,7177.0
2025-02-28,Grocery,Database,Central,456.0,22216.0
2025-02-28,Electronics,Compute,South,605.0,13657.0
2025-02-28,Electronics,Compute,South,486.0,16397.0
2025-02-28,Grocery,Compute,East,772.0,31978.0
2025-02-28,Home,Database,West,188.0,10442.0
2025-02-28,Toys,Logging,East,353.0,1099.0
2025-02-28,Home,Storage,South,1218.0,6004.0
2025-02-28,Home,Logging,West,656.0,2271.0
2025-03-01,Grocery,Monitoring,South,223.0,1496.0
2025-03-01,Electronics,AI/ML,East,148.0,35434.0
2025-03-01,Fashion,Compute,Central,569.0,16012.0
2025-03-01,Fashion,CDN,Central,1271.0,5457.0
2025-03-01,Grocery,Monitoring,West,519.0,4348.0
2025-03-01,Sports,Monitoring,East,325.0,2437.0
2025-03-01,Grocery,Database,Central,533.0,28006.0
2025-03-01,Electronics,Network,West,613.0,2614.0
2025-03-01,Home,Network,South,978.0,3871.0
2025-03-01,Electronics,Compute,South,712.0,25617.0
2025-03-01,Grocery,Storage,West,1330.0,7359.0
2025-03-01,Toys,Logging,South,243.0,714.0
2025-03-01,Electronics,Database,North,183.0,10608.0
2025-03-02,Beauty,AI/ML,Central,215.0,45467.0
2025-03-02,Electronics,Database,East,176.0,12495.0
2025-03-02,Grocery,Network,North,381.0,1406.0
2025-03-02,Grocery,Network,North,1278.0,5414.0
2025-03-02,Home,CDN,North,1531.0,8518.0
2025-03-02,Electronics,Compute,South,583.0,16265.0
2025-03-02,Toys,Storage,Central,879.0,5802.0
2025-03-02,Fashion,AI/ML,Central,143.0,31941.0
2025-03-02,Grocery,Compute,East,1243.0,32394.0
2025-03-02,Grocery,Compute,East,300.0,10263.0
2025-03-02,Electronics,Storage,South,747.0,4862.0
2025-03-02,Toys,Monitoring,East,149.0,936.0
2025-03-02,Beauty,Compute,East,463.0,15555.0
2025-03-02,Fashion,Monitoring,East,240.0,1925.0
2025-03-02,Fashion,Storage,West,762.0,4068.0
2025-03-02,Grocery,Storage,East,890.0,6164.0
2025-03-02,Sports,Logging,South,447.0,1023.0
2025-03-02,Fashion,Compute,North,242.0,8696.0
2025-03-02,Sports,Database,West,204.0,11075.0
2025-03-02,Electronics,Storage,South,889.0,4830.0
2025-03-02,Electronics,CDN,West,2335.0,11808.0
2025-03-02,Home,Storage,East,1040.0,6127.0
2025-03-02,Electronics,Network,North,971.0,4149.0
2025-03-03,Fashion,Compute,South,656.0,24713.0
2025-03-03,Pharmacy,CDN,East,408.0,1669.0
2025-03-03,Pharmacy,Logging,East,157.0,508.0
2025-03-03,Sports,Database,East,382.0,21189.0
2025-03-03,Fashion,Database,South,331.0,17134.0
2025-03-03,Sports,Database,Central,274.0,14215.0
2025-03-03,Home,Storage,West,2013.0,10891.0
2025-03-03,Home,AI/ML,East,131.0,21837.0
2025-03-03,Beauty,Compute,South,754.0,27461.0
2025-03-03,Pharmacy,Monitoring,South,614.0,3595.0
2025-03-03,Sports,Network,East,229.0,771.0
2025-03-03,Fashion,Network,North,376.0,1362.0
2025-03-03,Home,Network,North,953.0,4160.0
2025-03-04,Sports,Database,North,1484.0,96467.0
2025-03-04,Grocery,Network,East,2573.0,11025.0
2025-03-04,Sports,Compute,Central,894.0,36409.0
2025-03-04,Grocery,Network,South,540.0,2681.0
2025-03-04,Fashion,Storage,Central,1977.0,9447.0
2025-03-04,Grocery,Database,North,612.0,33966.0
2025-03-04,Sports,Logging,West,771.0,2885.0
2025-03-04,Fashion,Compute,North,649.0,19815.0
2025-03-04,Home,Storage,East,811.0,3856.0
2025-03-04,Home,AI/ML,Central,377.0,88144.0
2025-03-04,Grocery,Compute,South,427.0,10570.0
2025-03-04,Sports,Storage,South,660.0,4295.0
2025-03-05,Electronics,Compute,West,549.0,16015.0
2025-03-05,Electronics,Compute,West,288.0,9058.0
2025-03-05,Beauty,Database,North,415.0,22315.0
2025-03-05,Fashion,Storage,South,392.0,2595.0
2025-03-05,Fashion,Network,West,1232.0,5042.0
2025-03-05,Fashion,Storage,East,2591.0,18119.0
2025-03-05,Sports,Logging,North,383.0,970.0
2025-03-05,Fashion,Monitoring,North,424.0,4282.0
2025-03-05,Sports,Compute,South,408.0,15011.0
2025-03-05,Electronics,Database,West,311.0,16522.0
2025-03-05,Grocery,Monitoring,North,276.0,2675.0
2025-03-05,Toys,Storage,East,919.0,5172.0
2025-03-05,Pharmacy,Database,Central,489.0,22892.0
2025-03-05,Grocery,Storage,South,1197.0,36804.0
2025-03-05,Grocery,Network,North,1462.0,6945.0
2025-03-05,Grocery,Compute,West,259.0,8717.0
2025-03-05,Home,Database,West,620.0,29270.0
2025-03-06,Grocery,Monitoring,Central,350.0,2753.0
2025-03-06,Fashion,AI/ML,North,436.0,88621.0
2025-03-06,Electronics,Network,South,803.0,3170.0
2025-03-06,Beauty,Storage,Central,1852.0,11087.0
2025-03-06,Electronics,Database,West,188.0,9583.0
2025-03-06,Grocery,Compute,Central,1289.0,45324.0
2025-03-06,Sports,Compute,North,190.0,7023.0
2025-03-06,Home,Compute,Central,2441.0,75442.0
2025-03-06,Pharmacy,Storage,South,729.0,4587.0
2025-03-06,Fashion,Storage,South,494.0,3395.0
2025-03-06,Home,Storage,Central,2234.0,14638.0
2025-03-06,Sports,Database,North,179.0,10122.0
2025-03-06,Beauty,Database,South,360.0,20859.0
2025-03-06,Fashion,Storage,Central,1029.0,5576.0
2025-03-06,Electronics,Logging,North,1124.0,3064.0
2025-03-06,Home,Compute,Central,576.0,17744.0
2025-03-06,Pharmacy,Compute,West,1089.0,29545.0
2025-03-06,Sports,Compute,East,267.0,7443.0
2025-03-06,Toys,CDN,South,1118.0,6331.0
2025-03-06,Toys,Compute,West,574.0,15648.0
2025-03-06,Toys,Storage,North,590.0,2909.0
2025-03-07,Grocery,Compute,Central,1095.0,35863.0
2025-03-07,Grocery,Network,South,738.0,3030.0
2025-03-07,Fashion,Database,North,324.0,21878.0
2025-03-07,Toys,Database,South,379.0,21259.0
2025-03-07,Electronics,Network,South,1472.0,5104.0
2025-03-07,Electronics,Compute,South,363.0,11406.0
2025-03-07,Electronics,Storage,West,649.0,3587.0
2025-03-07,Grocery,Compute,Central,924.0,32301.0
2025-03-07,Electronics,Database,East,635.0,39259.0
2025-03-07,Electronics,Compute,South,694.0,22710.0
2025-03-07,Pharmacy,CDN,East,1296.0,5617.0
2025-03-07,Home,Logging,Central,570.0,1861.0
2025-03-08,Electronics,Compute,North,780.0,25475.0
2025-03-08,Fashion,Logging,North,488.0,1617.0
2025-03-08,Grocery,Network,Central,932.0,3969.0
2025-03-08,Electronics,Compute,West,733.0,23982.0
2025-03-08,Sports,Network,North,546.0,2558.0
2025-03-08,Fashion,Database,East,267.0,16326.0
2025-03-08,Home,Monitoring,South,386.0,2949.0
2025-03-08,Grocery,Database,East,466.0,25877.0
2025-03-08,Sports,CDN,East,431.0,1850.0
2025-03-08,Grocery,Monitoring,North,378.0,2908.0
2025-03-08,Electronics,Network,Central,542.0,2436.0
2025-03-08,Grocery,Database,South,119.0,5980.0
2025-03-08,Fashion,Database,East,854.0,42435.0
2025-03-08,Grocery,Monitoring,West,392.0,3511.0
2025-03-08,Pharmacy,Database,South,1099.0,69481.0
2025-03-08,Home,Compute,South,1623.0,59541.0
2025-03-08,Beauty,Compute,Central,322.0,8600.0
2025-03-08,Beauty,Storage,West,2121.0,11474.0
2025-03-08,Electronics,Monitoring,West,771.0,5068.0
2025-03-08,Pharmacy,Logging,East,1184.0,3898.0
2025-03-08,Electronics,Compute,South,735.0,29934.0
2025-03-08,Toys,Storage,East,349.0,1960.0
2025-03-09,Fashion,Database,South,142.0,6590.0
2025-03-09,Fashion,Compute,South,497.0,15312.0
2025-03-09,Toys,Storage,South,777.0,4703.0
2025-03-09,Grocery,Compute,South,460.0,13847.0
2025-03-09,Electronics,Compute,South,742.0,23232.0
2025-03-09,Fashion,Database,East,137.0,8305.0
2025-03-09,Fashion,Compute,East,526.0,19990.0
2025-03-09,Toys,Storage,North,785.0,4205.0
2025-03-09,Beauty,Storage,North,1447.0,7621.0
2025-03-09,Fashion,Compute,West,860.0,27970.0
2025-03-10,Grocery,Storage,West,2130.0,10543.0
2025-03-10,Electronics,Compute,East,1929.0,56700.0
2025-03-10,Fashion,Database,West,461.0,24567.0
2025-03-10,Home,Database,Central,197.0,11120.0
2025-03-10,Electronics,Monitoring,East,935.0,6014.0
2025-03-10,Home,Compute,South,622.0,22865.0
2025-03-10,Grocery,Compute,North,166.0,5754.0
2025-03-10,Pharmacy,Storage,Central,1548.0,9253.0
2025-03-10,Home,AI/ML,East,220.0,41332.0
2025-03-10,Beauty,Compute,South,408.0,40017.0
2025-03-10,Home,Database,East,347.0,20404.0
2025-03-10,Home,Compute,North,570.0,18384.0
2025-03-10,Grocery,Storage,East,963.0,5910.0
2025-03-10,Electronics,Logging,East,161.0,464.0
2025-03-10,Grocery,Database,West,748.0,49141.0
2025-03-11,Electronics,Monitoring,South,226.0,1851.0
2025-03-11,Grocery,Database,Central,372.0,16992.0
2025-03-11,Pharmacy,Network,East,1034.0,17263.0
2025-03-11,Grocery,Monitoring,West,1015.0,9056.0
2025-03-11,Grocery,Compute,South,395.0,14587.0
2025-03-11,Grocery,Monitoring,Central,194.0,1500.0
2025-03-11,Sports,Compute,Central,1125.0,37853.0
2025-03-11,Fashion,Storage,West,1305.0,8547.0
2025-03-11,Fashion,Compute,West,366.0,10795.0
2025-03-11,Electronics,Database,South,302.0,14341.0
2025-03-11,Pharmacy,Compute,East,1027.0,22380.0
2025-03-11,Beauty,Storage,East,1726.0,11094.0
2025-03-11,Grocery,AI/ML,North,501.0,104605.0
2025-03-11,Grocery,Database,West,178.0,7842.0
2025-03-12,Home,Network,North,737.0,2832.0
2025-03-12,Grocery,Storage,Central,752.0,4008.0
2025-03-12,Fashion,Logging,Central,604.0,1975.0
2025-03-12,Grocery,Database,South,198.0,11318.0
2025-03-12,Beauty,Database,Central,436.0,19765.0
2025-03-12,Electronics,AI/ML,South,88.0,12052.0
2025-03-12,Home,CDN,East,466.0,2329.0
2025-03-12,Toys,Storage,East,922.0,5600.0
2025-03-12,Sports,Network,West,352.0,1468.0
2025-03-12,Grocery,Database,South,474.0,31818.0
2025-03-12,Fashion,Compute,North,1614.0,59871.0
