Date,Retail_Department,Service_Type,Region,Usage_Units,Cost_INR
2025-01-04,Electronics,Compute,Central,699.0,21813.78
2025-01-04,Sports,Compute,Central,299.0,9571.94
2025-01-04,Grocery,Compute,West,384.0,12682.86
2025-01-04,Toys,CDN,North,653.0,3426.08
2025-01-04,Home,Logging,West,658.0,1749.73
2025-01-04,Electronics,CDN,West,393.0,2111.18
2025-01-04,Beauty,Compute,Central,435.0,15857.5
2025-01-04,Electronics,Logging,East,408.0,1348.21
2025-01-04,Grocery,Database,Central,682.0,38565.96
2025-01-04,Pharmacy,CDN,East,825.0,3912.95
2025-01-04,Grocery,Logging,South,1269.0,4278.02
2025-01-04,Toys,Compute,Central,684.0,23451.09
2025-01-04,Fashion,Network,West,1021.0,3785.7
2025-01-04,Pharmacy,Database,North,736.0,41647.86
2025-01-04,Electronics,CDN,North,763.0,3978.37
2025-01-04,Fashion,CDN,North,459.0,2652.74
2025-01-04,Toys,Monitoring,East,695.0,5859.82
2025-01-04,Home,Network,East,228.0,956.01
2025-01-04,Grocery,CDN,West,863.0,4056.43
2025-01-04,Grocery,Monitoring,South,1014.0,8306.54
2025-01-04,Sports,Network,West,736.0,2965.52
2025-01-04,Grocery,Storage,West,302.0,1769.02
2025-01-04,Fashion,Storage,East,650.0,3985.93
2025-01-04,Toys,Network,East,752.0,3162.35
2025-01-04,Beauty,Network,South,537.0,2262.44
2025-01-04,Fashion,AI/ML,East,604.0,138209.18
2025-01-04,Beauty,Logging,East,908.0,2855.22
2025-01-04,Home,AI/ML,Central,487.0,110429.95
2025-01-04,Grocery,CDN,South,559.0,2821.57
2025-01-04,Home,Database,West,568.0,33629.09
2025-01-04,Fashion,CDN,North,985.0,4747.41
2025-01-04,Pharmacy,CDN,Central,434.0,2075.06
2025-01-04,Electronics,Database,North,449.0,22178.46
2025-01-04,Pharmacy,Compute,Central,1194.0,35686.63
2025-01-04,Home,Storage,Central,2986.0,15258.74
2025-01-04,Home,CDN,West,648.0,3276.87
2025-01-04,Beauty,AI/ML,Central,877.0,178452.45
2025-01-04,Pharmacy,AI/ML,Central,1470.0,326291.7
2025-01-04,Sports,Database,South,2163.0,109928.41
2025-01-04,Pharmacy,Network,Central,1561.0,5785.18
2025-01-04,Sports,Compute,South,811.0,24895.17
2025-01-04,Toys,Database,South,650.0,38308.74
2025-01-04,Pharmacy,Storage,East,253.0,1286.98
2025-01-04,Beauty,Storage,Central,1175.0,6451.3
2025-01-04,Fashion,Database,West,1529.0,79116.15
2025-01-04,Electronics,AI/ML,East,299.0,71051.38
2025-01-04,Home,Monitoring,East,1398.0,10569.96
2025-01-04,Grocery,Logging,South,628.0,1977.43
2025-01-04,Beauty,AI/ML,North,310.0,64120.62
2025-01-04,Sports,Database,East,1715.0,89637.89
2025-01-04,Beauty,CDN,South,1407.0,7155.59
2025-01-04,Sports,AI/ML,East,199.0,39440.61
2025-01-04,Pharmacy,Monitoring,East,834.0,6996.67
2025-01-04,Pharmacy,Compute,South,987.0,31798.09
2025-01-04,Pharmacy,Compute,East,536.0,15729.5
2025-01-04,Beauty,CDN,North,682.0,3385.05
2025-01-04,Home,CDN,West,347.0,1678.72
2025-01-04,Sports,Database,West,1829.0,95090.74
2025-01-04,Beauty,Compute,South,721.0,22885.32
2025-01-04,Fashion,Monitoring,Central,814.0,6926.5
2025-01-05,Toys,Compute,West,820.0,21679.19
2025-01-05,Pharmacy,AI/ML,Central,921.0,178143.77
2025-01-05,Sports,Database,South,1218.0,65487.09
2025-01-05,Home,Monitoring,North,386.0,2815.17
2025-01-05,Sports,Compute,East,627.0,22818.96
2025-01-05,Home,Network,North,931.0,4062.89
2025-01-05,Sports,Monitoring,West,517.0,4230.72
2025-01-05,Toys,Monitoring,South,966.0,8415.97
2025-01-05,Pharmacy,Monitoring,North,292.0,1979.73
2025-01-05,Beauty,Storage,Central,2489.0,14956.7
2025-01-05,Home,Network,South,296.0,1026.01
2025-01-05,Toys,Compute,North,1503.0,43869.08
2025-01-05,Home,Logging,North,1786.0,4847.02
2025-01-05,Electronics,CDN,North,804.0,4537.0
2025-01-05,Sports,CDN,Central,275.0,1456.87
2025-01-05,Sports,Storage,Central,133.0,815.52
2025-01-05,Home,Compute,North,2860.0,93487.21
2025-01-05,Sports,Monitoring,South,609.0,4737.34
2025-01-05,Fashion,Logging,West,995.0,3129.8
2025-01-05,Beauty,Compute,Central,311.0,10060.15
2025-01-05,Sports,Compute,North,420.0,12933.85
2025-01-05,Grocery,Logging,Central,616.0,1643.64
2025-01-05,Electronics,Logging,North,254.0,775.36
2025-01-05,Beauty,Logging,Central,902.0,2738.12
2025-01-05,Toys,Network,North,501.0,1911.0
2025-01-05,Grocery,Network,East,342.0,1385.27
2025-01-05,Pharmacy,Compute,East,399.0,13194.71
2025-01-05,Beauty,Compute,Central,456.0,16368.41
2025-01-05,Sports,Logging,South,492.0,1406.49
2025-01-05,Grocery,Storage,South,675.0,4143.52
2025-01-05,Sports,Network,East,1144.0,4741.44
2025-01-05,Fashion,Compute,East,939.0,29751.49
2025-01-05,Pharmacy,Monitoring,South,1084.0,8469.47
2025-01-05,Beauty,Monitoring,North,385.0,3238.11
2025-01-05,Grocery,AI/ML,East,338.0,73928.39
2025-01-05,Fashion,Logging,Central,954.0,2746.62
2025-01-05,Beauty,Database,East,601.0,31970.25
2025-01-05,Beauty,Network,East,396.0,1498.07
2025-01-05,Pharmacy,Logging,Central,482.0,1612.83
2025-01-05,Sports,Network,East,753.0,2831.49
2025-01-05,Fashion,Monitoring,West,2170.0,15664.68
2025-01-05,Sports,CDN,Central,917.0,4135.02
2025-01-05,Pharmacy,Monitoring,East,368.0,3186.97
2025-01-05,Grocery,Monitoring,Central,564.0,4452.28
2025-01-05,Home,Storage,West,565.0,3083.06
2025-01-05,Electronics,CDN,Central,2912.0,13958.81
2025-01-05,Grocery,CDN,West,561.0,2634.1
2025-01-05,Beauty,Network,North,918.0,4041.13
2025-01-05,Home,CDN,Central,572.0,2938.69
2025-01-05,Electronics,Logging,Central,221.0,670.32
2025-01-05,Beauty,CDN,West,352.0,1817.32
2025-01-05,Electronics,Network,North,341.0,1135.33
2025-01-05,Home,Logging,East,377.0,1095.26
2025-01-05,Grocery,Storage,East,961.0,6075.54
2025-01-05,Electronics,Monitoring,East,411.0,2959.34
2025-01-05,Sports,AI/ML,North,517.0,105909.98
2025-01-05,Pharmacy,Logging,South,509.0,1527.29
2025-01-05,Beauty,Compute,North,297.0,9692.56
2025-01-05,Sports,Storage,North,1102.0,5536.09
2025-01-05,Fashion,Monitoring,Central,399.0,3177.78
2025-01-05,Grocery,Logging,North,2138.0,7017.66
2025-01-05,Electronics,Logging,North,831.0,2717.88
2025-01-05,Pharmacy,CDN,Central,689.0,3980.86
2025-01-05,Toys,Compute,South,663.0,20630.01
2025-01-05,Pharmacy,Monitoring,West,226.0,1725.15
2025-01-05,Beauty,Storage,West,905.0,5799.78
2025-01-05,Home,Database,West,794.0,43112.56
2025-01-05,Grocery,Logging,Central,662.0,2076.49
2025-01-05,Sports,Storage,Central,304.0,1746.58
2025-01-05,Sports,Network,South,935.0,3797.43
2025-01-05,Pharmacy,Storage,West,363.0,2282.89
2025-01-05,Grocery,CDN,North,693.0,3154.58
2025-01-05,Sports,Compute,East,253.0,8422.34
2025-01-05,Home,AI/ML,South,434.0,95793.39
2025-01-05,Electronics,Storage,East,599.0,3270.31
2025-01-05,Pharmacy,AI/ML,Central,326.0,70990.6
2025-01-05,Sports,Storage,West,190.0,1288.28
2025-01-05,Sports,Logging,East,676.0,2119.51
2025-01-05,Home,AI/ML,Central,542.0,135012.67
2025-01-05,Grocery,Monitoring,South,725.0,4911.73
2025-01-05,Fashion,AI/ML,South,673.0,146954.38
2025-01-05,Home,CDN,North,488.0,2498.36
2025-01-05,Home,Storage,Central,1105.0,6108.46
2025-01-05,Fashion,Compute,Central,629.0,19494.5
2025-01-05,Pharmacy,Database,West,687.0,37237.06
2025-01-05,Sports,Monitoring,North,1095.0,8899.07
2025-01-05,Fashion,Database,Central,340.0,17286.27
2025-01-05,Grocery,Logging,West,584.0,1666.34
2025-01-05,Beauty,Compute,Central,289.0,7948.8
2025-01-05,Beauty,Logging,North,1609.0,4838.73
2025-01-05,Pharmacy,Logging,Central,617.0,1865.48
2025-01-05,Toys,Compute,East,1027.0,35014.81
2025-01-05,Grocery,Compute,North,132.0,4331.91
2025-01-05,Home,Database,West,496.0,30230.42
2025-01-05,Grocery,Database,North,835.0,46999.23
2025-01-05,Sports,Storage,East,414.0,2404.35
2025-01-05,Pharmacy,Storage,North,1135.0,6331.29
2025-01-05,Electronics,Logging,North,704.0,2393.34
2025-01-05,Sports,CDN,East,1116.0,4979.89
2025-01-05,Sports,Network,East,1457.0,6383.71
2025-01-05,Sports,AI/ML,West,443.0,96198.29
2025-01-05,Home,Monitoring,Central,855.0,7116.16
2025-01-05,Sports,Monitoring,North,1863.0,13506.47
2025-01-05,Grocery,Monitoring,Central,260.0,1969.88
2025-01-05,Toys,CDN,North,1867.0,9678.43
2025-01-05,Fashion,Database,East,405.0,22560.27
2025-01-05,Beauty,CDN,West,531.0,2709.46
2025-01-05,Fashion,Logging,North,1700.0,5038.25
2025-01-05,Pharmacy,CDN,West,1067.0,5985.39
2025-01-05,Electronics,AI/ML,South,1020.0,200050.25
2025-01-05,Pharmacy,Compute,North,420.0,14477.2
2025-01-05,Home,Monitoring,West,224.0,1999.25
2025-01-05,Home,CDN,Central,224.0,1262.35
2025-01-05,Home,Logging,East,1164.0,3362.79
2025-01-05,Beauty,Compute,East,1298.0,51367.42
2025-01-05,Home,Database,North,386.0,19770.8
2025-01-05,Electronics,AI/ML,East,1317.0,279722.16
2025-01-05,Electronics,Logging,North,1057.0,3451.04
2025-01-05,Beauty,Network,West,443.0,1819.23
2025-01-05,Beauty,Logging,Central,600.0,1629.36
2025-01-05,Grocery,Compute,West,698.0,21382.33
2025-01-05,Toys,Compute,Central,385.0,12959.73
2025-01-05,Sports,Logging,South,435.0,1452.35
2025-01-05,Grocery,Database,West,1604.0,92059.84
2025-01-05,Toys,Compute,North,531.0,17377.98
2025-01-05,Grocery,Storage,Central,826.0,4799.02
2025-01-06,Toys,AI/ML,North,894.0,198511.95
2025-01-06,Grocery,Network,Central,1163.0,4653.39
2025-01-06,Beauty,Compute,Central,1416.0,47009.02
2025-01-06,Fashion,Monitoring,North,511.0,3364.19
2025-01-06,Toys,CDN,South,2249.0,10232.41
2025-01-06,Sports,Monitoring,Central,749.0,5421.05
2025-01-06,Electronics,Storage,South,674.0,3722.42
2025-01-06,Home,Compute,Central,766.0,28679.81
2025-01-06,Home,AI/ML,North,308.0,71247.16
2025-01-06,Home,Monitoring,East,1144.0,9564.57
2025-01-06,Electronics,Network,Central,1036.0,4465.1
2025-01-06,Electronics,Network,West,278.0,1181.75
2025-01-06,Home,Compute,East,1119.0,39731.23
2025-01-06,Grocery,CDN,South,1106.0,5203.39
2025-01-06,Grocery,Storage,North,571.0,4316.62
2025-01-06,Sports,Storage,South,333.0,1842.02
2025-01-06,Pharmacy,CDN,East,1399.0,7029.71
2025-01-06,Beauty,Storage,West,1043.0,6366.37
2025-01-06,Fashion,AI/ML,South,730.0,160787.89
2025-01-06,Grocery,Compute,Central,695.0,19314.69
2025-01-06,Fashion,Network,South,915.0,3433.17
2025-01-06,Pharmacy,Database,East,249.0,13580.44
2025-01-06,Fashion,Monitoring,South,4216.0,34969.15
2025-01-06,Grocery,Storage,North,1225.0,7694.48
2025-01-06,Home,Storage,North,1127.0,7039.59
2025-01-06,Electronics,Network,East,2662.0,11240.69
2025-01-06,Home,CDN,South,236.0,1324.41
2025-01-06,Sports,CDN,East,469.0,2577.81
2025-01-06,Electronics,Network,Central,416.0,1523.06
2025-01-06,Grocery,Compute,Central,842.0,28202.2
2025-01-06,Beauty,Storage,North,1288.0,7082.71
2025-01-06,Electronics,Storage,South,3476.0,19047.46
2025-01-06,Electronics,Database,North,2404.0,153459.98
2025-01-06,Home,AI/ML,East,2091.0,425877.12
2025-01-06,Grocery,Monitoring,East,918.0,7247.44
2025-01-06,Home,Database,East,995.0,53685.9
2025-01-06,Sports,Database,South,2545.0,134422.68
2025-01-06,Grocery,Database,North,918.0,50957.9
2025-01-06,Home,Storage,North,382.0,2257.16
2025-01-06,Beauty,Database,Central,796.0,49327.7
2025-01-06,Electronics,Logging,Central,564.0,1835.59
2025-01-06,Sports,Compute,East,1295.0,40927.58
2025-01-06,Beauty,AI/ML,Central,936.0,206599.48
2025-01-06,Fashion,Storage,West,675.0,4151.43
2025-01-06,Electronics,Monitoring,Central,1053.0,8768.47
2025-01-06,Fashion,Logging,Central,923.0,3076.43
2025-01-06,Toys,Storage,South,1553.0,9740.46
2025-01-06,Pharmacy,CDN,South,406.0,2308.24
2025-01-06,Electronics,Monitoring,East,403.0,3470.37
2025-01-06,Beauty,Compute,Central,697.0,23952.46
2025-01-06,Beauty,Monitoring,West,731.0,5685.7
2025-01-06,Toys,AI/ML,Central,656.0,147641.04
2025-01-06,Beauty,Logging,West,2668.0,8720.21
2025-01-06,Home,Database,North,599.0,33523.95
2025-01-06,Fashion,Monitoring,North,191.0,1536.62
2025-01-06,Fashion,AI/ML,East,511.0,112361.24
2025-01-06,Fashion,Compute,Central,236.0,7563.23
2025-01-06,Fashion,Compute,East,1104.0,39023.2
2025-01-06,Grocery,Network,East,594.0,2127.32
2025-01-06,Beauty,Database,South,291.0,18084.52
2025-01-06,Home,Monitoring,West,1014.0,8371.18
2025-01-06,Beauty,Compute,South,854.0,25885.53
2025-01-06,Electronics,Network,North,731.0,2795.82
2025-01-06,Fashion,Logging,West,634.0,1952.29
2025-01-06,Toys,Compute,West,392.0,12160.67
2025-01-06,Home,Logging,North,349.0,883.19
2025-01-06,Home,Database,South,419.0,24319.19
2025-01-06,Grocery,Logging,North,738.0,2126.96
2025-01-06,Beauty,Logging,North,997.0,2697.35
2025-01-06,Grocery,CDN,Central,774.0,3641.04
2025-01-06,Toys,CDN,Central,615.0,3078.51
2025-01-06,Home,Compute,East,1768.0,51385.23
2025-01-06,Home,Compute,Central,934.0,32651.8
2025-01-06,Grocery,Compute,West,987.0,33866.53
2025-01-06,Pharmacy,Storage,North,925.0,5319.88
2025-01-06,Beauty,Logging,East,167.0,565.89
2025-01-06,Home,Database,South,170.0,10691.27
2025-01-06,Grocery,Storage,North,904.0,5279.96
2025-01-06,Grocery,Compute,West,336.0,10754.66
2025-01-06,Electronics,CDN,South,341.0,1803.6
2025-01-06,Pharmacy,AI/ML,Central,1335.0,272852.09
2025-01-06,Beauty,Logging,Central,369.0,904.4
2025-01-06,Grocery,CDN,South,270.0,1345.63
2025-01-06,Fashion,Compute,West,1543.0,55977.53
2025-01-06,Fashion,Compute,North,2584.0,84487.3
2025-01-06,Electronics,Network,North,1036.0,4039.97
2025-01-06,Fashion,Network,East,199.0,843.66
2025-01-06,Pharmacy,Network,North,329.0,1237.35
2025-01-06,Home,Database,East,1426.0,83598.74
2025-01-06,Grocery,AI/ML,South,385.0,82224.95
2025-01-06,Grocery,Compute,Central,527.0,16861.52
2025-01-06,Home,Network,South,555.0,2307.45
2025-01-06,Sports,Compute,North,1073.0,30787.66
2025-01-06,Beauty,Monitoring,North,776.0,6043.74
2025-01-06,Beauty,Monitoring,North,785.0,6251.58
2025-01-06,Electronics,Logging,West,892.0,2769.16
2025-01-06,Fashion,Compute,North,454.0,13189.63
2025-01-06,Toys,Logging,Central,481.0,1488.63
2025-01-06,Electronics,Storage,Central,789.0,4347.39
2025-01-06,Toys,Monitoring,North,452.0,4068.78
2025-01-06,Pharmacy,Compute,West,391.0,11400.56
2025-01-06,Sports,Network,East,936.0,4091.22
2025-01-06,Sports,AI/ML,South,1213.0,238641.76
2025-01-06,Home,Monitoring,North,388.0,3311.78
2025-01-06,Electronics,Logging,East,495.0,1535.77
2025-01-06,Home,CDN,Central,749.0,3561.97
2025-01-06,Home,Compute,South,700.0,22908.01
2025-01-06,Toys,Network,South,700.0,3022.57
2025-01-06,Sports,Monitoring,South,853.0,6779.9
2025-01-06,Pharmacy,Logging,West,958.0,3075.79
2025-01-06,Home,Logging,North,1308.0,4142.48
2025-01-06,Toys,Monitoring,North,298.0,2380.3
2025-01-06,Beauty,Logging,Central,233.0,688.87
2025-01-06,Beauty,Database,Central,359.0,18517.8
2025-01-06,Beauty,Database,South,1957.0,107649.87
2025-01-06,Sports,Storage,North,224.0,1542.91
2025-01-06,Fashion,Compute,Central,1015.0,32882.59
2025-01-06,Toys,Monitoring,Central,1284.0,9515.78
2025-01-06,Grocery,Network,Central,291.0,1123.82
2025-01-06,Electronics,Database,Central,319.0,16913.2
2025-01-06,Pharmacy,Storage,South,158.0,916.32
2025-01-06,Home,Database,East,914.0,47042.52
2025-01-06,Electronics,Compute,West,1759.0,45855.3
2025-01-06,Sports,Compute,West,640.0,21409.81
2025-01-06,Home,Monitoring,South,689.0,5683.3
2025-01-06,Sports,Compute,East,1457.0,53689.0
2025-01-06,Fashion,Monitoring,South,330.0,2345.28
2025-01-06,Fashion,Storage,Central,161.0,1045.23
2025-01-06,Fashion,Network,Central,807.0,3387.39
2025-01-06,Grocery,Logging,South,149.0,368.36
2025-01-06,Sports,CDN,West,873.0,4630.07
2025-01-06,Sports,AI/ML,South,1002.0,236169.7
2025-01-06,Toys,Database,West,604.0,32639.2
2025-01-06,Grocery,Monitoring,North,1314.0,11592.12
2025-01-06,Grocery,CDN,East,259.0,1425.64
2025-01-06,Fashion,Storage,West,134.0,789.34
2025-01-06,Pharmacy,Database,West,1078.0,64054.37
2025-01-06,Pharmacy,Logging,East,1125.0,3115.43
2025-01-06,Grocery,Network,Central,936.0,3936.19
2025-01-06,Pharmacy,Compute,South,1555.0,51796.23
2025-01-06,Grocery,CDN,Central,621.0,2841.07
2025-01-06,Beauty,Database,West,652.0,33431.78
2025-01-06,Grocery,Logging,East,1411.0,4506.44
2025-01-06,Toys,AI/ML,West,216.0,43404.13
2025-01-06,Beauty,Compute,West,624.0,18723.29
2025-01-06,Pharmacy,Database,East,749.0,47271.87
2025-01-06,Beauty,Database,South,567.0,35361.87
2025-01-06,Pharmacy,Network,South,433.0,1665.02
2025-01-06,Home,Compute,North,2000.0,59795.28
2025-01-06,Pharmacy,CDN,East,696.0,3496.1
2025-01-06,Beauty,Monitoring,North,710.0,5401.02
2025-01-06,Beauty,Monitoring,West,1233.0,9638.98
2025-01-06,Beauty,Database,Central,2441.0,153186.33
2025-01-06,Fashion,Database,South,874.0,49237.65
2025-01-06,Beauty,Monitoring,East,777.0,5942.51
2025-01-06,Toys,AI/ML,Central,462.0,106971.35
2025-01-06,Pharmacy,CDN,South,552.0,2648.89
2025-01-07,Electronics,Compute,North,307.0,10154.71
2025-01-07,Electronics,Logging,Central,940.0,3062.26
2025-01-07,Home,Compute,West,1070.0,35088.52
2025-01-07,Beauty,CDN,South,879.0,4454.61
2025-01-07,Electronics,Storage,Central,931.0,5651.17
2025-01-07,Grocery,Monitoring,Central,375.0,3418.19
2025-01-07,Electronics,Database,East,931.0,51305.34
2025-01-07,Grocery,Network,North,653.0,2881.33
2025-01-07,Electronics,Monitoring,Central,767.0,6477.3
2025-01-07,Home,Network,Central,805.0,3111.32
2025-01-07,Pharmacy,Network,West,657.0,2305.3
2025-01-07,Pharmacy,AI/ML,West,740.0,179674.67
2025-01-07,Electronics,AI/ML,West,1199.0,257465.22
2025-01-07,Sports,Logging,East,1561.0,3909.45
2025-01-07,Toys,Monitoring,East,1177.0,9498.1
2025-01-07,Grocery,Monitoring,South,1105.0,10457.29
2025-01-07,Toys,CDN,Central,637.0,3493.39
2025-01-07,Pharmacy,Logging,Central,824.0,2271.35
2025-01-07,Electronics,Storage,Central,830.0,4475.39
2025-01-07,Pharmacy,AI/ML,West,919.0,198897.23
2025-01-07,Home,Database,South,1487.0,81321.2
2025-01-07,Electronics,Monitoring,North,540.0,4257.74
2025-01-07,Beauty,Compute,East,777.0,23365.24
2025-01-07,Toys,Monitoring,North,339.0,2793.44
2025-01-07,Home,AI/ML,East,388.0,77656.32
2025-01-07,Pharmacy,CDN,North,1416.0,7100.66
2025-01-07,Fashion,Compute,West,399.0,14944.84
2025-01-07,Fashion,Network,East,1386.0,4805.52
2025-01-07,Sports,AI/ML,South,316.0,65766.52
2025-01-07,Home,CDN,Central,449.0,2366.51
2025-01-07,Beauty,AI/ML,Central,1190.0,284463.44
2025-01-07,Grocery,AI/ML,East,380.0,71071.28
2025-01-07,Electronics,Compute,East,457.0,15740.17
2025-01-07,Grocery,Storage,South,246.0,1451.17
2025-01-07,Fashion,Compute,East,514.0,18646.3
2025-01-07,Fashion,Logging,North,512.0,1835.02
2025-01-07,Home,Logging,West,218.0,681.32
2025-01-07,Pharmacy,Logging,North,1021.0,2913.02
2025-01-07,Toys,Logging,Central,608.0,1700.56
2025-01-07,Pharmacy,Logging,North,470.0,1245.59
2025-01-07,Electronics,Database,South,245.0,16171.78
2025-01-07,Home,Logging,Central,552.0,1748.41
2025-01-07,Electronics,AI/ML,North,567.0,101739.67
2025-01-07,Pharmacy,CDN,Central,1146.0,5366.17
2025-01-07,Home,Compute,West,381.0,12963.09
2025-01-07,Beauty,Network,Central,815.0,2493.14
2025-01-07,Electronics,Monitoring,South,666.0,4883.0
2025-01-07,Grocery,Network,East,822.0,3588.51
2025-01-07,Electronics,Compute,North,743.0,21629.93
2025-01-07,Toys,CDN,North,591.0,3401.49
2025-01-07,Electronics,Storage,East,1038.0,5907.53
2025-01-07,Home,Storage,Central,563.0,2896.93
2025-01-07,Sports,Compute,South,448.0,15505.53
2025-01-07,Home,Network,Central,1755.0,7351.02
2025-01-07,Electronics,Monitoring,Central,675.0,5766.96
2025-01-07,Toys,AI/ML,South,1059.0,217233.89
2025-01-07,Sports,Compute,North,1319.0,37369.14
2025-01-07,Electronics,AI/ML,North,895.0,177885.65
2025-01-07,Fashion,Storage,East,3002.0,18383.89
2025-01-07,Electronics,Monitoring,West,1979.0,15426.42
2025-01-07,Grocery,Network,South,641.0,2552.43
2025-01-07,Sports,Network,North,2059.0,8314.89
2025-01-07,Home,CDN,Central,751.0,4078.79
2025-01-07,Grocery,CDN,South,428.0,2197.28
2025-01-07,Electronics,Network,Central,992.0,4176.45
2025-01-07,Home,Monitoring,Central,370.0,3308.55
2025-01-07,Pharmacy,CDN,North,239.0,1263.65
2025-01-07,Toys,Compute,East,157.0,5183.14
2025-01-07,Beauty,Database,Central,712.0,35300.47
2025-01-07,Pharmacy,Monitoring,East,1025.0,7493.56
2025-01-07,Home,Compute,South,562.0,18456.18
2025-01-07,Grocery,Storage,East,384.0,2484.06
2025-01-07,Electronics,Compute,South,310.0,10116.68
2025-01-07,Toys,Network,South,767.0,3574.89
2025-01-07,Toys,Compute,South,820.0,25492.55
2025-01-07,Toys,Logging,South,601.0,2092.12
2025-01-07,Toys,Compute,West,554.0,18011.38
2025-01-07,Pharmacy,AI/ML,Central,190.0,41443.42
2025-01-07,Toys,Logging,East,248.0,798.14
2025-01-07,Toys,Logging,North,471.0,1445.66
2025-01-07,Toys,AI/ML,East,534.0,107752.46
2025-01-07,Grocery,CDN,North,2502.0,12027.69
2025-01-07,Home,Database,West,601.0,32972.77
2025-01-07,Sports,CDN,West,435.0,2253.68
2025-01-07,Electronics,AI/ML,North,1249.0,264414.97
2025-01-07,Fashion,Monitoring,Central,296.0,2471.56
2025-01-07,Sports,Logging,West,383.0,1144.0
2025-01-07,Pharmacy,AI/ML,South,912.0,187778.03
2025-01-07,Beauty,AI/ML,South,735.0,123913.3
2025-01-07,Sports,Database,North,461.0,28675.26
2025-01-07,Sports,Network,Central,774.0,3055.65
2025-01-07,Electronics,Network,South,635.0,2422.41
2025-01-07,Electronics,AI/ML,Central,347.0,71811.28
2025-01-07,Pharmacy,Storage,East,279.0,1636.54
2025-01-07,Electronics,AI/ML,Central,1530.0,352872.66
2025-01-07,Sports,Monitoring,Central,810.0,6908.8
2025-01-07,Home,CDN,North,395.0,2043.63
2025-01-07,Home,CDN,South,875.0,4783.56
2025-01-07,Electronics,Logging,East,445.0,1189.33
2025-01-07,Beauty,Logging,South,394.0,1142.91
2025-01-07,Toys,AI/ML,West,544.0,113561.36
2025-01-07,Home,Storage,Central,1179.0,7050.65
2025-01-07,Home,AI/ML,North,1118.0,234540.21
2025-01-07,Beauty,Network,East,1863.0,7023.72
2025-01-07,Toys,Storage,South,644.0,3886.02
